 3.450e+00  4.000e-01 -7.250e+00 -5.563e+00 
 3.450e+00  6.000e-01 -7.050e+00 -5.536e+00 
 3.450e+00  8.000e-01 -6.850e+00 -5.507e+00 
 3.450e+00  1.000e+00 -6.650e+00 -5.476e+00 
 3.475e+00 -8.000e+00 -1.557e+01 -4.134e+00 
 3.475e+00 -7.800e+00 -1.538e+01 -4.191e+00 
 3.475e+00 -7.600e+00 -1.517e+01 -4.239e+00 
 3.475e+00 -7.400e+00 -1.497e+01 -4.278e+00 
 3.475e+00 -7.200e+00 -1.477e+01 -4.309e+00 
 3.475e+00 -7.000e+00 -1.457e+01 -4.333e+00 
 3.475e+00 -6.800e+00 -1.437e+01 -4.351e+00 
 3.475e+00 -6.600e+00 -1.417e+01 -4.364e+00 
 3.475e+00 -6.400e+00 -1.397e+01 -4.375e+00 
 3.475e+00 -6.200e+00 -1.377e+01 -4.385e+00 
 3.475e+00 -6.000e+00 -1.357e+01 -4.396e+00 
 3.475e+00 -5.800e+00 -1.337e+01 -4.409e+00 
 3.475e+00 -5.600e+00 -1.317e+01 -4.425e+00 
 3.475e+00 -5.400e+00 -1.297e+01 -4.444e+00 
 3.475e+00 -5.200e+00 -1.277e+01 -4.468e+00 
 3.475e+00 -5.000e+00 -1.257e+01 -4.495e+00 
 3.475e+00 -4.800e+00 -1.237e+01 -4.526e+00 
 3.475e+00 -4.600e+00 -1.217e+01 -4.561e+00 
 3.475e+00 -4.400e+00 -1.197e+01 -4.599e+00 
 3.475e+00 -4.200e+00 -1.177e+01 -4.642e+00 
 3.475e+00 -4.000e+00 -1.157e+01 -4.690e+00 
 3.475e+00 -3.800e+00 -1.137e+01 -4.741e+00 
 3.475e+00 -3.600e+00 -1.117e+01 -4.796e+00 
 3.475e+00 -3.400e+00 -1.097e+01 -4.855e+00 
 3.475e+00 -3.200e+00 -1.077e+01 -4.916e+00 
 3.475e+00 -3.000e+00 -1.057e+01 -4.978e+00 
 3.475e+00 -2.800e+00 -1.037e+01 -5.040e+00 
 3.475e+00 -2.600e+00 -1.017e+01 -5.101e+00 
 3.475e+00 -2.400e+00 -9.975e+00 -5.159e+00 
 3.475e+00 -2.200e+00 -9.775e+00 -5.213e+00 
 3.475e+00 -2.000e+00 -9.575e+00 -5.263e+00 
 3.475e+00 -1.800e+00 -9.375e+00 -5.306e+00 
 3.475e+00 -1.600e+00 -9.175e+00 -5.342e+00 
 3.475e+00 -1.400e+00 -8.975e+00 -5.371e+00 
 3.475e+00 -1.200e+00 -8.775e+00 -5.393e+00 
 3.475e+00 -1.000e+00 -8.575e+00 -5.407e+00 
 3.475e+00 -8.000e-01 -8.375e+00 -5.413e+00 
 3.475e+00 -6.000e-01 -8.175e+00 -5.412e+00 
 3.475e+00 -4.000e-01 -7.975e+00 -5.403e+00 
 3.475e+00 -2.000e-01 -7.775e+00 -5.385e+00 
 3.475e+00 -5.551e-17 -7.575e+00 -5.360e+00 
 3.475e+00  2.000e-01 -7.375e+00 -5.328e+00 
 3.475e+00  4.000e-01 -7.175e+00 -5.290e+00 
 3.475e+00  6.000e-01 -6.975e+00 -5.247e+00 
 3.475e+00  8.000e-01 -6.775e+00 -5.200e+00 
 3.475e+00  1.000e+00 -6.575e+00 -5.152e+00 
 3.500e+00 -8.000e+00 -1.550e+01 -3.751e+00 
 3.500e+00 -7.800e+00 -1.530e+01 -3.836e+00 
 3.500e+00 -7.600e+00 -1.510e+01 -3.917e+00 
 3.500e+00 -7.400e+00 -1.490e+01 -3.993e+00 
 3.500e+00 -7.200e+00 -1.470e+01 -4.064e+00 
 3.500e+00 -7.000e+00 -1.450e+01 -4.129e+00 
 3.500e+00 -6.800e+00 -1.430e+01 -4.186e+00 
 3.500e+00 -6.600e+00 -1.410e+01 -4.236e+00 
 3.500e+00 -6.400e+00 -1.390e+01 -4.276e+00 
 3.500e+00 -6.200e+00 -1.370e+01 -4.308e+00 
 3.500e+00 -6.000e+00 -1.350e+01 -4.333e+00 
 3.500e+00 -5.800e+00 -1.330e+01 -4.352e+00 
 3.500e+00 -5.600e+00 -1.310e+01 -4.367e+00 
 3.500e+00 -5.400e+00 -1.290e+01 -4.381e+00 
 3.500e+00 -5.200e+00 -1.270e+01 -4.394e+00 
 3.500e+00 -5.000e+00 -1.250e+01 -4.409e+00 
 3.500e+00 -4.800e+00 -1.230e+01 -4.426e+00 
 3.500e+00 -4.600e+00 -1.210e+01 -4.446e+00 
 3.500e+00 -4.400e+00 -1.190e+01 -4.470e+00 
 3.500e+00 -4.200e+00 -1.170e+01 -4.498e+00 
 3.500e+00 -4.000e+00 -1.150e+01 -4.529e+00 
 3.500e+00 -3.800e+00 -1.130e+01 -4.563e+00 
 3.500e+00 -3.600e+00 -1.110e+01 -4.602e+00 
 3.500e+00 -3.400e+00 -1.090e+01 -4.644e+00 
 3.500e+00 -3.200e+00 -1.070e+01 -4.690e+00 
 3.500e+00 -3.000e+00 -1.050e+01 -4.740e+00 
 3.500e+00 -2.800e+00 -1.030e+01 -4.793e+00 
 3.500e+00 -2.600e+00 -1.010e+01 -4.847e+00 
 3.500e+00 -2.400e+00 -9.900e+00 -4.903e+00 
 3.500e+00 -2.200e+00 -9.700e+00 -4.958e+00 
 3.500e+00 -2.000e+00 -9.500e+00 -5.011e+00 
 3.500e+00 -1.800e+00 -9.300e+00 -5.061e+00 
 3.500e+00 -1.600e+00 -9.100e+00 -5.105e+00 
 3.500e+00 -1.400e+00 -8.900e+00 -5.143e+00 
 3.500e+00 -1.200e+00 -8.700e+00 -5.172e+00 
 3.500e+00 -1.000e+00 -8.500e+00 -5.192e+00 
 3.500e+00 -8.000e-01 -8.300e+00 -5.200e+00 
 3.500e+00 -6.000e-01 -8.100e+00 -5.197e+00 
 3.500e+00 -4.000e-01 -7.900e+00 -5.182e+00 
 3.500e+00 -2.000e-01 -7.700e+00 -5.156e+00 
